sentence_id,sentence,instance_form_long,instance_form,instance_lemma,comp1_id,comp1_form,comp1_feats,comp1_lemma,comp2_id,comp2_form,comp2_feats,comp2_lemma,manual_annotation,comment,gpt1,gemma1
11130966,Viljandi eraldistardist sõit,viljandi eraldistardist sõit,eraldistardist sõit,eraldistardist sõit,2,eraldistardist,sg el,eraldistart,3,sõit,sg n,sõit,other,KUST MIS,other,other
11152115,Võimuvahetuse meeleolu on väärastanud ka inglise ärimehe Dennise ja tema hiinlasest kolleegi suhted .,ja tema hiinlasest kolleegi,hiinlasest kolleegi,hiinlasest kolleeg,11,hiinlasest,sg el,hiinlane,12,kolleegi,sg g,kolleeg,elative_attribute,,elative_attribute,elative_attribute
11811034,Peas olid süsimustade juustega artistil šinjoonist pats koos kahe mikroskoopilise sarvega .,šinjoonist pats koos kahe mikroskoopilise sarvega,šinjoonist pats,šinjoonist pats,6,šinjoonist,sg el,šinjoon,7,pats,sg n,pats,elative_material,,other,other
1888483,"Kõrvuti vanalinn ja klaasist uusehitised , sekka mõni stalinistlik kivimürakas - see annab nii linlasele endale kui ka linna külalisele kõige ausama ja vahetuma pildi Tallinna ajaloost .",ja klaasist uusehitised,klaasist uusehitised,klaasist uusehitis,4,klaasist,sg el,klaas,5,uusehitised,pl n,uusehitis,elative_material,,elative_material,elative_material
4828815,"Ka siin on kuidagi pime , kuid suured puidust lauad ning massiivsed toolid sisendavad turvalisust .",suured puidust lauad ning massiivsed toolid,puidust lauad,puidust laud,9,puidust,sg el,puit,10,lauad,pl n,laud,elative_material,,elative_material,elative_material
14600350,"Evald Veedla , füüsilisest isikust ettevõtja , elukoht Tabivere vald , Jõgevamaa , isikukood 32509072719 .",", füüsilisest isikust ettevõtja",isikust ettevõtja,isikust ettevõtja,5,isikust,sg el,isik,6,ettevõtja,sg n,ettevõtja,elative_attribute,,elative_attribute,other
1951475,"Valimiste-eelses olukorras on riigis vähenenud poliitiline stabiilsus , seda oleks aga vaja kriisist väljatulekuks .",kriisist väljatulekuks,kriisist väljatulekuks,kriisist väljatulek,13,kriisist,sg el,kriis,14,väljatulekuks,sg tr,väljatulek,other,KUST MIS,other,other
12417250,Viga said ka üks poolakast sõdur ja kaasas olnud tõlk .,ka üks poolakast sõdur,poolakast sõdur,poolakast sõdur,5,poolakast,sg el,poolakas,6,sõdur,sg n,sõdur,elative_attribute,,elative_attribute,elative_attribute
9690499,Juhtmest teleri sisse-välja lülitamine loetakse seadme valeks kasutamiseks .,juhtmest teleri,juhtmest teleri,juhtmest teler,1,juhtmest,sg el,juhe,2,teleri,sg g,teler,error,syntax,other,elative_attribute
1907690,Paradoksaalsel kombel pidasid ungarlased sotsialistist peaministrit Gyula Horni liiga kapitalismimeelseks .,sotsialistist peaministrit gyula horni,sotsialistist peaministrit,sotsialistist peaminister,5,sotsialistist,sg el,sotsialist,6,peaministrit,sg p,peaminister,elative_attribute,,elative_attribute,elative_attribute
3394000,"Reformierakondlasest abilinnapea ja linna koalitsiooninõukogu liige Peep Aaviksoo ütles , et linnavõim ei plaani volikogus ootamatult heaks kiidetud uusi palkasid esialgu muutma hakata .",reformierakondlasest abilinnapea ja linna koalitsiooninõukogu liige peep aaviksoo,reformierakondlasest abilinnapea,reformierakondlasest abilinnapea,1,reformierakondlasest,sg el,reformierakondlane,2,abilinnapea,sg n,abilinnapea,elative_attribute,,elative_attribute,elative_attribute
5878282,""" Inimestel pole kerge vabandust paluda , kuid ma usun , et see näitab tänase senati iseloomu , "" ütles üks vabanduse toetaja , vabariiklasest Virginia senaator George Allen .",", vabariiklasest virginia senaator george allen",vabariiklasest senaator,vabariiklasest senaator,25,vabariiklasest,sg el,vabariiklane,27,senaator,sg n,senaator,elative_attribute,,elative_attribute,elative_attribute
10996067,"Tekstiilist rooma kardinaid saab kergesti puhastada tolmuimejaga ( harjasotsikuga , väikesel imemisvõimsusel ) .",tekstiilist rooma kardinaid,tekstiilist kardinaid,tekstiilist kardin,1,tekstiilist,sg el,tekstiil,3,kardinaid,pl p,kardin,elative_material,,elative_material,elative_material
13865082,"Üks ameeriklasest miljonär pakkus mulle 1990. aastal kätt ja südant , aga ma isegi ei hakanud mõtlema sellele olin seal Moskva Suure Teatri trupiga .",üks ameeriklasest miljonär,ameeriklasest miljonär,ameeriklasest miljonär,2,ameeriklasest,sg el,ameeriklane,3,miljonär,sg n,miljonär,elative_attribute,,elative_attribute,elative_attribute
5377442,"Sellel seisavad 2700 tumehalli , kuni nelja ja poole meetri kõrgust eriti peeneteralisest betoonist sammast .",2700 eriti peeneteralisest betoonist sammast,betoonist sammast,betoonist sammas,14,betoonist,sg el,betoon,15,sammast,sg p,sammas,elative_material,,elative_material,elative_material
1903609,Perry on seni omaks võtnud vaid nelja miljoni krooni suuruse altkäemaksu euroliidu häda-abiprogrammi prantslasest direktori naisele .,vaid nelja miljoni krooni suuruse altkäemaksu euroliidu häda-abiprogrammi prantslasest direktori,prantslasest direktori,prantslasest direktor,14,prantslasest,sg el,prantslane,15,direktori,sg g,direktor,elative_attribute,,elative_attribute,elative_attribute
14238328,i ) põllumajandusväline füüsilisest isikust ettevõtjana tegutsemine Prantsusmaal :,füüsilisest isikust ettevõtjana,isikust ettevõtjana,isikust ettevõtja,5,isikust,sg el,isik,6,ettevõtjana,sg es,ettevõtja,elative_attribute,,elative_attribute,other
14304735,"Kindlustusinspektsiooni poolt välja töötatud uue kindlustusseaduse eelnõu projekti mitme sätte järgi seisaks inspektsioon kõrgemal teistest riikiliksest inspektsioonidest , ning oleks ühel pulgal ministeeriumiga .",teistest riikiliksest inspektsioonidest,riikiliksest inspektsioonidest,riikiliksest inspektsioon,16,riikiliksest,sg el,riikilikse,17,inspektsioonidest,pl el,inspektsioon,error,adjective,other,other
7473610,Siis võiks ehitada Kivisilla pildigalerii ja värskelt omandatud hoone vahele klaasist koridori .,ja klaasist koridori,klaasist koridori,klaasist koridor,11,klaasist,sg el,klaas,12,koridori,sg p,koridor,elative_material,,elative_material,elative_material
12466374,Inglismaa jalgpalli meistriliiga klubi Derby County argentiinlasest ründajat Esteban Fuertest ei lubatud passiprobleemide tõttu Suurbritanniasse .,inglismaa jalgpalli meistriliiga klubi derby county argentiinlasest ründajat esteban fuertest,argentiinlasest ründajat,argentiinlasest ründaja,7,argentiinlasest,sg el,argentiinlane,8,ründajat,sg p,ründaja,elative_attribute,,elative_attribute,elative_attribute
12019883,Laenutaotleja nr. 2 koolmeistrist vanapoiss Raplamaalt,koolmeistrist vanapoiss raplamaalt,koolmeistrist vanapoiss,koolmeistrist vanapoiss,4,koolmeistrist,sg el,koolmeister,5,vanapoiss,sg n,vanapoiss,elative_attribute,,elative_attribute,elative_attribute
10744062,Väiksema kanamuna suurused raheterad lõhkusid taevast alla sadades üleeile õhtupoolikul Võrumaal Sõmerpalus ruberoidist kuurikatuseid ning kilest ja klaasist kasvuhooneid .,ruberoidist kuurikatuseid ning kilest ja klaasist kasvuhooneid,ruberoidist kuurikatuseid,ruberoidist kuurikatus,13,ruberoidist,sg el,ruberoid,14,kuurikatuseid,pl p,kuurikatus,elative_material,,elative_material,elative_material
2412462,"Neil , kes kümne-kaheteistkümnetunnist vintsutust läbi Euroopa ikalduse - Poolamaa - sõites paljuks ei pea , tasub Rumeeniasse ja eriti Transilvaaniasse igal juhul minna .",kümne-kaheteistkümnetunnist vintsutust,kümne-kaheteistkümnetunnist vintsutust,kümne-kaheteistkümnetunnist vintsutus,4,kümne-kaheteistkümnetunnist,sg el,kümne-kaheteistkümnetund,5,vintsutust,sg p,vintsutus,error,adjective,other,other
5303985,"Tulenevalt riigihangete seadusest on alates 2003. aasta 1. jaanuarist riigiasutustel ja riigitulundusasutustel kohustus , kohalikel omavalitsustel ja kohalike omavalitsuse asutustel võimalus korraldada ühtseid riigihankeid riigihangete keskuse kaudu .","tulenevalt riigihangete seadusest on alates 2003. aasta 1. jaanuarist riigiasutustel ja riigitulundusasutustel kohustus , kohalikel omavalitsustel ja kohalike omavalitsuse asutustel võimalus korraldada ühtseid riigihankeid riigihangete keskuse kaudu .",jaanuarist kohustus,jaanuarist kohustus,9,jaanuarist,sg el,jaanuar,13,kohustus,sg n,kohustus,other,MIS AJAST MIS,other,other
5616325,Eestlastele lähedasemaks ja arusaadavamaks muudab etenduse Tanel Lepsoo tõlgitud katkend näidendist Tambet Tuisu esituses .,näidendist tambet tuisu esituses,näidendist esituses,näidendist esitus,11,näidendist,sg el,näidend,14,esituses,sg in,esitus,error,syntax,other,other
2369535,Peugeot 206 konkureeriv mudel on saadaval 3- ja 5-ukselisena ning alates suvest ka diiselmootoriga .,ning alates suvest ka diiselmootoriga,suvest diiselmootoriga,suvest diiselmootor,13,suvest,sg el,suvi,15,diiselmootoriga,sg kom,diiselmootor,other,conjunction,other,other
4676145,"Noormees lõi naist viis korda rauast sõrgkangiga pähe , võttis tema postikotist pensioniraha ja põgenes .",rauast sõrgkangiga,rauast sõrgkangiga,rauast sõrgkang,6,rauast,sg el,raud,7,sõrgkangiga,sg kom,sõrgkang,elative_material,,elative_material,elative_material
676516,"Leksikonid meenutavad hiiglaslikke muuseume , mille eksponaatide enamikust külastajate tulv hajameelselt mööda marsib .",", mille eksponaatide enamikust külastajate",enamikust külastajate,enamikust külastaja,8,enamikust,sg el,enamik,9,külastajate,pl g,külastaja,error,syntax,other,other
5618021,Tüdruku sooviks on aga jõuda USA-sse ja leida üles oma põgenikust isa .,oma põgenikust isa,põgenikust isa,põgenikust isa,11,põgenikust,sg el,põgenik,12,isa,sg n,isa,elative_attribute,,elative_attribute,elative_attribute
10602938,Sidumisnöörile tilgutatud küünlarasvast pitser muudab pakid väga uhkeks .,sidumisnöörile tilgutatud küünlarasvast pitser,küünlarasvast pitser,küünlarasvast pitser,3,küünlarasvast,sg el,küünlarasv,4,pitser,sg n,pitser,elative_material,,elative_material,elative_material
1758790,"EXPO-de eesmärgiks on ajast aega olnud eelkõige teadus- ja tehnikasaavutuste eksponeerimine , viimase veerandsaja jooksul on aga EXPO mõte olnud ideoloogilisem ning suunatud pigem globaalsetele kitsaskohtadele , millele lahenduse leidmiseks oodatakse kõikide riikide ühist jõupingutust .",ajast aega,ajast aega,ajast aeg,4,ajast,sg el,aeg,5,aega,sg p,aeg,other,KUST KUHU,other,other
9579473,"Paraku ei ole kuigivõrd kommenteeritud teose enda isikupärast asendit kõikmõeldavate eesti kirjanduse ajalugude seas , küll kinnitab T. Tasa eessõna usku Ristikivisse kui olulisse kirjanikku , keda olevat tõlgitud keeltesse , millesse teda tõepoolest võiks tõlkida .",teose enda isikupärast asendit,isikupärast asendit,isikupärast asend,8,isikupärast,sg el,isikupära,9,asendit,sg p,asend,error,adjective,other,other
125904,"TV 3 “ Seitsmeste uudiste ”  vorm - kaks meest stuudios , naisest rääkimata - tuletab oma ameerikalikkusega selgelt meelde , et televisioon pole rääkivate peade etluseks , vaid luust ja lihast inimeste värvikaks etenduseks .",", vaid luust ja lihast inimeste värvikaks etenduseks",luust etenduseks,luust etendus,30,luust,sg el,luu,35,etenduseks,sg tr,etendus,error,syntax,elative_material,elative_material
13562288,"Auto varastamise kaitseks on uste sees kaitsekilbid , mis muudavad võimatuks ukse avamise aknaklaasi vahelt sisse lükatava metallist joonlauaga .",ukse avamise aknaklaasi vahelt sisse lükatava metallist joonlauaga,metallist joonlauaga,metallist joonlaud,18,metallist,sg el,metall,19,joonlauaga,sg kom,joonlaud,elative_material,,elative_material,elative_material
1928329,"Vangipõlvest pääsenu ihalus ilusa elu järgi on nii suur , et paneb perenaised Kroonikat lugema , ajab ametnikud ja ärimehed seltskonnaajakirjades edvistama , sunnib pankureid klientide raha varastama ning pressib end isegi puruvaeste maakondade raamatupidamistesse , kus peaministri lõunasöögist saab peielaud ja puhkusereis palmide alla ristitakse koolituseks .",vangipõlvest pääsenu,vangipõlvest pääsenu,vangipõlvest pääsenu,1,vangipõlvest,sg el,vangipõli,2,pääsenu,sg g,pääsenu,other,u-ending,other,elative_attribute
7089678,"Ma pean tunnistama , et siis , kui ma olen avastanud , et keegi muhameedlasest kaupmees on mind kõvasti püganud , olen ka ise mõlgutanud samasuguseid rassistlikke mõtteid .",muhameedlasest kaupmees,muhameedlasest kaupmees,muhameedlasest kaupmees,15,muhameedlasest,sg el,muhameedlane,16,kaupmees,sg n,kaupmees,elative_attribute,,elative_attribute,elative_attribute
3768360,Finaali pääsesid peale Kallaste veel Cätlin Vatsel klubist Grand Cavalier ja Marek Lootus ratsaspordiklubist Oxford .,ratsaspordiklubist oxford,ratsaspordiklubist oxford,ratsaspordiklubist Oxford,14,ratsaspordiklubist,sg el,ratsaspordiklubi,15,oxford,sg n,Oxford,error,syntax,other,other
15379353,"Mehe kinnitusel on ta füüsilisest isikust ettevõtja , kes tegeleb seakasvatuse ja liha müümisega .","mehe kinnitusel on ta füüsilisest isikust ettevõtja , kes tegeleb seakasvatuse ja liha müümisega .",isikust ettevõtja,isikust ettevõtja,6,isikust,sg el,isik,7,ettevõtja,sg n,ettevõtja,elative_attribute,,elative_attribute,other
3945702,Bürokraadist ilukirjanikuks,bürokraadist ilukirjanikuks,bürokraadist ilukirjanikuks,bürokraadist ilukirjanik,1,bürokraadist,sg el,bürokraat,2,ilukirjanikuks,sg tr,ilukirjanik,other,KELLEST KELLEKS,elative_attribute,elative_attribute
591168,"Buck on Hannes Kaljujärv , armuunest pimestatuid noori mängivad Marika Barabansht-shikova ( Helena ) , Karin Tammaru ( Hermia ) , Ardo Ran Varres ( Lysander ) ja Veiko Täär ( Demetrius ) , kuninglikud rollid on Epp Eespäeval ja Riho Kütsaril , kaasa mängivad Margus Jaanovits , Aivar Tommingas , Indrek Taalmaa , Jüri Lumiste jt.",armuunest pimestatuid,armuunest pimestatuid,armuunest pimestatu,6,armuunest,sg el,armuuni,7,pimestatuid,pl p,pimestatu,error,adjective,other,elative_material
12690376,"Nüüd , kui enne Kreekasse minekut on Müürsepal silmapiiril eestlannast silmarõõm , on Tallinnabaasi kindlustamine eriti põhjendatud .",eestlannast silmarõõm,eestlannast silmarõõm,eestlannast silmarõõm,10,eestlannast,sg el,eestlanna,11,silmarõõm,sg n,silmarõõm,elative_attribute,,elative_attribute,elative_attribute
11476255,Kuuest riidenagist seinal olid kaks terved ja üks poolvigane .,kuuest riidenagist seinal olid kaks terved ja üks poolvigane .,riidenagist seinal,riidenagist sein,2,riidenagist,sg el,riidenagi,3,seinal,sg ad,sein,other,MIS KUS,other,elative_attribute
216187,Jõugu ainsa eesti rahvusest liikme Andrese üheks ülesandeks oli lammutustöökodadest uute numbrimärkide hankimine ning dokumentide ostmine .,jõugu ainsa eesti rahvusest liikme andrese,rahvusest liikme,rahvusest liige,4,rahvusest,sg el,rahvus,5,liikme,sg g,liige,other,collective,other,other
3866129,"Arst võtab peene nõela ja süstla abil rinnas olevast tükist rakuproovi ja saadab selle laborisse , kus uuritakse , kas see sisaldab pahaloomulisi rakke .",rinnas olevast tükist rakuproovi,tükist rakuproovi,tükist rakuproov,10,tükist,sg el,tükk,11,rakuproovi,sg g,rakuproov,error,syntax,other,other
10427639,"Vajadused võivad ulatuda peentest siid- ja sametkingakestest mugavate lahtiste jalatsiteni , tahtmised soojast karvasussist kergelt kõpsuva elegantse toakingani .",soojast karvasussist,soojast karvasussist,soojast karvasuss,13,soojast,sg el,soe,14,karvasussist,sg el,karvasuss,error,adjective,other,other
6868387,"Riigi rikkuse kaudse mõju sissetulekute ebavõrdsusele teiste tegurite kaudu saab leida eraldades lisas 11 esitatud kaudse mõju koefitsiendist ( 0 , 36 ) mõju SKP ruutliikme kaudu : 0 , 36 - 0 , 43 0 , 97 = -0 , 06 .","koefitsiendist ( 0 , 36 ) mõju skp ruutliikme kaudu : 0 , 36 - 0 , 43 0 , 97 = -0 , 06",koefitsiendist mõju,koefitsiendist mõju,18,koefitsiendist,sg el,koefitsient,22,mõju,sg g,mõju,error,syntax,other,other
585924,Risti piirkonda pidas admirali surmapaigana tõenäoliseks ka Pitka elu ja surma uurinud asjaarmastajast ajaloolane Voldemar Pinn .,ka pitka elu ja surma uurinud asjaarmastajast ajaloolane voldemar pinn,asjaarmastajast ajaloolane,asjaarmastajast ajaloolane,13,asjaarmastajast,sg el,asjaarmastaja,14,ajaloolane,sg n,ajaloolane,elative_attribute,,elative_attribute,elative_attribute
5645402,"Sampo suurimad aktsionärid olid enne esmaspäevast kokkulepet Soome riik ( 40,2 protsenti ) , kindlustusseltsid Varma-Sampo ( 12,3 protsenti ) ja Kaleva ( 2,5 protsenti ) ning Wahlroos ( 2,1 protsenti ) .",enne esmaspäevast kokkulepet,esmaspäevast kokkulepet,esmaspäevast kokkulepe,6,esmaspäevast,sg el,esmaspäev,7,kokkulepet,sg p,kokkulepe,error,adjective,other,other
8238674,"Ülejooksikust KGB ohvitser Vitali Jurtšenko tunnistas , et venelastel on USAs informeeritud agent .",ülejooksikust kgb ohvitser vitali jurtšenko,ülejooksikust ohvitser,ülejooksikust ohvitser,1,ülejooksikust,sg el,ülejooksik,3,ohvitser,sg n,ohvitser,elative_attribute,,elative_attribute,elative_attribute
14266340,Suuresti on kilest abi aga ka majapidamises .,kilest abi,kilest abi,kilest abi,3,kilest,sg el,kile,4,abi,sg p,abi,other,government,elative_material,elative_material
2549410,"Asjaarmastajast jalgrattasportlasena ajab mind Tallinna tänavapildis kõige enam närvi kolm nähtust : hoolimatud ja ülbed autojuhid , tuigerdavad ja "" pimedad "" jalakäijad ning kehvad või täiesti olematud jalgrattateed .",asjaarmastajast jalgrattasportlasena,asjaarmastajast jalgrattasportlasena,asjaarmastajast jalgrattasportlane,1,asjaarmastajast,sg el,asjaarmastaja,2,jalgrattasportlasena,sg es,jalgrattasportlane,elative_attribute,,elative_attribute,elative_attribute
